ciudad,pais,lat,lon
O Páramo,España,42.84463,-7.4989815
Sirmione,Italy,45.4694,10.6061
Saint-Denis-des-Coudrais,Francia,48.1502657,0.5069004
Cimanes del Tejar,España,42.61848,-5.805606
Villanueva de Gállego,España,41.76796,-0.8275479
Fongrave,Francia,44.3943423,0.5338721
Miño de Medinaceli,España,41.18982,-2.518145
Imotz,España,42.967,-1.783
Cambounet-sur-le-Sor,Francia,43.5781,2.11323
Bialystok,Polonia,53.127505049999996,23.147050870161664
Villarta de San Juan,España,39.24044,-3.422227
Düsseldorf,Germany,51.2311,6.7724
Balazote,España,38.88408,-2.150826
Camon,Francia,49.8874246,2.3446546
Tobar,España,42.48387,-3.938603
Puerto de San Vicente,España,39.52443,-5.114378
Forges-les-Bains,Francia,48.6290401,2.0996273
Saint-Germain-des-Fossés,Francia,46.2067884,3.4320562
Agnin,Francia,45.3407079,4.8573843
Rosnay,Francia,49.2537799,3.8615375
Fraisse-sur-Agout,Francia,43.6058982,2.7989296
Obermehler,Alemania,51.2775928,10.596344780530409
Dammartin-en-Goële,France,49.0542,2.6814
Ponteilla,Francia,42.6272392,2.8139027
Lucé,France,48.4383,1.465
Saint-Christophe-d'Allier,Francia,44.8564647,3.7035116
Igny,France,48.7422,2.2261
gmina Katy Wroclawskie,Polonia,51.03343275,16.788057375329636
Plan-d'Aups-Sainte-Baume,Francia,43.3293505,5.7146216
Étrépagny,Francia,49.3065762,1.6110749
Villafáfila,España,41.84859,-5.614862
Xeresa,España,39.0091,-0.2179918
Getxo,España,43.36229,-3.012567
Aubord,Francia,43.7576,4.31256
l'Aldea,España,40.7445104,0.6188148
Lamure-sur-Azergues,Francia,46.0615827,4.4932835
San Bonifacio,Italy,45.4,11.2833
Almazul,España,41.57373,-2.146663
Haudiomont,Francia,49.1156863,5.5603424
Saint-Saturnin,Francia,48.613152,3.9019931
La Boissière-du-Doré,Francia,47.2323136,-1.220173
Usagre,España,38.35719,-6.164374
Puigverd de Lleida,España,41.54462,0.7346072
Turre,España,37.15225,-1.894899
Cardenete,España,39.76665,-1.692981
El Valle,España,36.9248213,-3.5856242877423936
Preixana,España,41.6073,1.036491
Nebikon,Suiza,47.18965,7.973802
Cabezabellosa,España,40.13789,-6.001263
Canazei,Italia,46.4768809,11.7710748
Livorno,Italy,43.55,10.3167
Barrika,España,43.40638,-2.962425
Noordenveld,Países Bajos,53.0953746,6.420844296734667
Alcalà de Xivert,España,40.30459,0.2263053
Larva,España,37.75892,-3.20015
Benalúa,España,37.3503,-3.16904
Melide,España,42.91393,-8.014727
Würselen,Germany,50.8247,6.1275
Pruniers,Francia,46.7889954,2.0489892
Goujounac,Francia,44.5756909,1.1957467
Compans,Francia,48.9936994,2.6623623
Pizarra,España,36.76717,-4.707456
Tigy,Francia,47.795135,2.2005817
Venasque,Francia,43.996197,5.1465183
Neuilly-sur-Marne,France,48.8537,2.549
Ilsfeld,Germany,49.05,9.25
Montemayor de Pililla,España,41.5081,-4.453449
Sevenans,Francia,47.585829,6.8654458
Pradillo,España,42.17748,-2.640748
Orte,Italy,42.4603,12.3861
Vallorbe,Suiza,46.7120146,6.3792318
La Puebla de Montalbán,Spain,39.8722,-4.3589
Pesoz,España,43.25797,-6.876617
Deurne,Netherlands,51.4639,5.7947
Saint-Romain-au-Mont-d'Or,Francia,45.8378038,4.8238973
San Amaro,España,42.37314,-8.071692
Melun,France,48.5406,2.66
Mogliano Veneto,Italy,45.5619,12.2364
Coursan,France,43.2325,3.0589
Bû,Francia,48.797562,1.4944658
Navalmoral de la Mata,España,39.88757,-5.560554
Cinq-Mars-la-Pile,Francia,47.3482173,0.4540029
Châlette-sur-Loing,France,48.0117,2.7358
Albaida,España,38.83701,-0.5156197
Hortezuela de Océn,España,40.95222,-2.415771
Tórtola de Henares,España,40.70661,-3.126269
Saucats,Francia,44.652798,-0.5958896
Saint-Étienne-de-Fursac,Francia,46.12803075,1.5441209659742092
Marano Vicentino,Italy,45.7,11.4333
Castellgalí,España,41.67451,1.839598
Pegnitz,Germany,49.7564,11.545
Entroncamento,Portugal,39.4667,-8.4667
Armuña,España,41.07716,-4.319798
Montauban,France,44.0181,1.3558
Reyrieux,Francia,45.9357535,4.8220491
Wiesloch,Germany,49.2942,8.6983
Beynes,France,48.8564,1.8728
Fresno de Torote,España,40.59229,-3.41205
Cerisé,Francia,48.4424403,0.127737
Trélivan,Francia,48.4321718,-2.1193713
Dommartin,Francia,49.8006199,2.3895684
Albaladejo del Cuende,España,39.8069,-2.227721
Saint-Germain-de-Prinçay,Francia,46.7214293,-1.0232158
Haréville,Francia,48.2066,6.0009
Castalla,España,38.59519,-0.6722506
Fourcès,Francia,43.9925117,0.2300891
Torrente de Cinca,España,41.47287,0.3348973
Saint-Victor-et-Melvieu,Francia,44.0466197,2.7926493
Kitzbühel,Austria,47.4464,12.3919
Valdeobispo,España,40.08203,-6.247542
Bailo,España,42.51,-0.8113827
Leipzig,Germany,51.3333,12.3833
Igüeña,España,42.72905,-6.27664
Ador,España,38.91941,-0.2242898
Gensac-la-Pallue,Francia,45.6511967,-0.2529707
Authezat,Francia,45.6322,3.1853
Guilvinec,Francia,47.799514599999995,-4.285825639786783
Sotillo,España,41.25824,-3.637582
Castellnou de Bages,España,41.83533,1.837383
Sauze d'Oulx,Italia,45.0270271,6.8583464
Chippenham,Reino Unido,51.4587621,-2.1159032
Hille,Germany,52.3331,8.75
Legionowo,Poland,52.3833,20.8833
Marinha Grande,Portugal,39.75,-8.9333
Saint-Sébastien-sur-Loire,France,47.2081,-1.5014
Vignoles,Francia,47.0299592,4.8881462
Astudillo,España,42.19241,-4.294691
Massongex,Suiza,46.2427711,6.9879674
Tàrbena,España,38.69572,-0.1037597
Pedrógão Grande,Portugal,39.9169584,-8.145564
Pontaumur,Francia,45.8680597,2.6755139
Villamalea,España,39.36189,-1.599296
el Perelló,España,40.8754052,0.7123762
Talveila,España,41.7841,-2.966848
Geroldswil,Suiza,47.4224047,8.4117744
Herrsching am Ammersee,Germany,48.0,11.1833
Arnas,Francia,46.0235247,4.7071167
Saint-Christol-lès-Alès,Francia,44.0844,4.07425
Oostzaan,Netherlands,52.4406,4.8789
Aachen,Germany,50.7762,6.0838
El Torno,España,40.1361261,-5.9440836
Puyloubier,Francia,43.5259569,5.6746188
Bazet,Francia,43.2907326,0.0761866
Colomers,España,42.08371,2.986014
Collobrières,Francia,43.2374,6.3089533
Sainte-Croix-Volvestre,Francia,43.1263293,1.1738659
Lusignac,Francia,45.3280556,0.3123791
Moret-Loing-et-Orvanne,Francia,48.3730289,2.8159449
Lezáun,España,42.77801,-1.994227
Vayrac,Francia,44.9528114,1.7033294
Neunkirch,Suiza,47.689983,8.5000759
Praz-sur-Arly,Francia,45.8379186,6.5704514
Vallesvilles,Francia,43.5922664,1.6444963
Sabugal,Portugal,40.35,-7.0833
Navaleno,España,41.83872,-3.00545
Gargallo,España,40.83582,-0.5847404
Villaudric,Francia,43.8304649,1.433097
Noja,España,43.47997,-3.52139
Lasne,Bélgica,50.6860037,4.4844157
Les Matelles,Francia,43.7307496,3.8097343
Locunolé,Francia,47.9363705,-3.4784972
Mouguerre,France,43.4683,-1.4161
Vallelado,España,41.40426,-4.425953
Freyung,Germany,48.8075,13.5475
Méréville,Francia,48.5922,6.1526
Ingenio,España,27.92047,-15.44246
Peraltilla,España,42.05527,-0.0169962
Çaro,Francia,43.1472524,-1.2180589
Charny-Orée-de-Puisaye,Francia,47.8785383,3.1059231592187717
Saint-Nicolas-de-Bourgueil,Francia,47.2843794,0.1256895
Roda de Ter,España,41.98597,2.311212
Poncin,Francia,46.0860736,5.4073957
Nürnberg,Alemania,49.453872,11.077298
Urroz,España,43.1001519,-1.7073351
Fabas,Francia,43.3141952,0.8940644
Wallenhorst,Germany,52.35,8.0167
La Maya,España,40.6864019,-5.6125238
Melón,España,42.25759,-8.217762
Sossais,Francia,46.8575421,0.3847284
Lablachère,Francia,44.4652484,4.2134846
Fuenterrobles,España,39.58606,-1.363273
Würzburg,Germany,49.7944,9.9294
Nizza Monferrato,Italy,44.7747,8.355
Cabrerets,Francia,44.5059466,1.6541256
Arcangues,Francia,43.4367292,-1.5216228
Barcellona Pozzo di Gotto,Italia,38.1483059,15.2175523
Malanquilla,España,41.57016,-1.87526
Mairena del Alcor,España,37.37316,-5.747595
Le May-sur-Èvre,Francia,47.1377641,-0.8917359
Osterode,Germany,51.7286,10.2522
Seva,España,41.83733,2.281063
Prevalle,Italia,45.5514816,10.421857
Camuñas,España,39.42896,-3.459021
Mugardos,España,43.46075,-8.253842
Rubigen,Suiza,46.898862,7.5445171
Laroin,Francia,43.3057049,-0.4426751
Singra,España,40.65592,-1.311811
Lauris,Francia,43.7466047,5.3126795
Quincié-en-Beaujolais,Francia,46.1186123,4.6156707
Balingen,Germany,48.2731,8.8506
Oliana,España,42.06369,1.312823
Cieutat,Francia,43.1223528,0.2136648
Igny-Comblizy,Francia,49.008736999999996,3.71810199112263
Gais,Italia,46.8331565,11.9474837
Arboleas,España,37.35025,-2.074867
Sant Lluís,España,39.85266,4.259394
Coin-lès-Cuvry,Francia,49.034658,6.1569029
Morlon,Suiza,46.6258516,7.0853862
Saint-Marcel-lès-Valence,France,44.9708,4.9567
Sant Boi de Llobregat,España,41.34739,2.043103
Beires,España,37.012,-2.790928
Saint-Paul-lès-Durance,Francia,43.6869938,5.7077225
Wangen im Allgäu,Germany,47.6858,9.8342
Villazanzo de Valderaduey,España,42.53504,-4.963682
Puerto Moral,España,37.89208,-6.47877
Fréjus,France,43.433,6.737
Estépar,España,42.2767,-3.89849
La Poterie-Cap-d'Antifer,Francia,49.6714411,0.1897265
Latrape,Francia,43.245,1.28708
Faux-la-Montagne,Francia,45.7503463,1.9338267
Merindad de Cuesta-Urria,España,42.9,-3.391667
Ambialet,Francia,43.9479045,2.3789352
Negueira de Muñiz,España,43.13335,-6.893023
Juarros de Voltoya,España,41.03076,-4.519494
Chambost-Allières,Francia,46.0182362,4.4978593
München,Alemania,48.1371079,11.5753822
Magny-les-Hameaux,France,48.7239,2.0842
Rabat-les-Trois-Seigneurs,Francia,42.8555,1.55279
Missé,Francia,46.956728999999996,-0.1767273812536354
Libercourt,France,50.4839,3.0139
Gádor,España,36.95393,-2.492936
Oostende,Bélgica,51.2258565,2.919496
Saulnières,Francia,48.6598235,1.2717139
Puy-Saint-Vincent,Francia,44.8279543,6.4926273
Botarell,España,41.13564,0.9896871
Caromb,Francia,44.1111263,5.1078494
Bünde,Germany,52.2,8.6
Las Ventas de San Julián,España,40.0091375,-5.2948949
Passy,France,45.9236,6.6864
Darnius,España,42.366,2.834749
Escalonilla,España,39.92519,-4.348843
Scanzorosciate,Italia,45.710782,9.735055
Bañares,España,42.46864,-2.911659
Gargantilla del Lozoya y Pinilla de Buitrago,España,40.96463,-3.718601
Villardompardo,España,37.83969,-4.001286
Arvier,Italia,45.7024511,7.1664709
Val-de-Fier,Francia,45.92435365,5.874557636117233
Sainte-Hélène,Francia,48.2911559,6.6572736
Villanueva del Ariscal,España,37.39572,-6.141313
Caransebes,Rumanía,45.412653000000006,22.218888376211915
Bidon,Francia,44.3663529,4.5342856
Brax,Francia,43.6168216,1.2404373
Hallein,Austria,47.6667,13.0833
Castet,Francia,43.0693468,-0.4163642
Saint-Laurent-des-Arbres,Francia,44.0548235,4.6991386
Jesi,Italia,43.5219801,13.2443764
Vendas Novas,Portugal,38.678,-8.4555
Pradelles-en-Val,Francia,43.1410377,2.5131001954534575
Joussé,Francia,46.2271596,0.471223
Alcoutim,Portugal,37.402329300000005,-7.669049938495098
La Couronne,France,45.6075,0.1
Saint-Agnan,Francia,49.0251265,3.592780059627304
Monroy,España,39.63814,-6.213188
Cajarc,Francia,44.486397,1.8421185
Auxon,Francia,47.6813,6.16557
Apt,France,43.8761,5.3964
Saint Petersburg,Russia,59.95,30.3167
Castrodeza,España,41.64812,-4.960594
San Martín de Rubiales,España,41.64256,-3.993453
Montargis,France,47.9969,2.7325
Stutensee,Alemania,49.0895249,8.4856806
Beaufort-sur-Gervanne,Francia,44.7772,5.14207
Charlieu,Francia,46.1588067,4.1714892
Herrerías,España,43.3088,-4.486163
Pessano con Bornago,Italia,45.5518943,9.3840625
Homburg,Germany,49.3167,7.3333
Casandrino,Italy,40.9333,14.25
Le Mas-d'Azil,Francia,43.0794579,1.3613197
Mosonszolnok,Hungría,47.8527584,17.1741402
Noyal-sur-Vilaine,France,48.1117,-1.5244
Saint-Arnoult-en-Yvelines,France,48.5717,1.9406
El Cuervo,España,40.1510523,-1.3258089
Sant Andreu Salou,España,41.87304,2.825394
Aras de los Olmos,España,39.92415,-1.133347
Junta de Traslaloma,España,43.03695,-3.389445
Girona,España,41.9818,2.8237
Artziniega / Arceniega,España,43.125118,-3.117745
Trefacio,España,42.12219,-6.652409
Sissonne,Francia,49.5729937,3.8927868
Vejer de la Frontera,España,36.25331,-5.962856
Bois-Colombes,France,48.9175,2.2683
Tafalla,España,42.53033,-1.674269
Épretot,Francia,49.5403053,0.3130389
Miramar,España,38.9516,-0.1387654
Chéraute,Francia,43.2319773,-0.8677633
L'Isle-sur-la-Sorgue,Francia,43.9185354,5.0515385
Camps-la-Source,Francia,43.3851189,6.0957509
Daroca de Rioja,España,42.37144,-2.58142
Volvic,Francia,45.872542,3.0375701
Villafranca de los Barros,España,38.5623,-6.337831
Suceava,Romania,47.6514,26.2556
Ribes,Francia,44.4930977,4.2042229
Salazac,Francia,44.2601026,4.5253564
Castelló d'Empúries,España,42.25826,3.074442
Onet-le-Château,Francia,44.3747245,2.5770621
Ollières,Francia,43.4830755,5.8291
San Lorenzo Nuovo,Italia,42.68673,11.906653
Hemberg,Suiza,47.3004656,9.1756588
Berdorf,Luxemburgo,49.822329,6.35096
Poveda de la Sierra,España,40.6428,-2.02876
Jonquerettes,Francia,43.9469055,4.9324689
Le Vieil-Évreux,Francia,49.0033636,1.2344736
Brix,Francia,49.5451274,-1.5796477
Aranga,España,43.23333,-8.016667
Lassouts,Francia,44.4867125,2.8639751
Gütersloh,Germany,51.9,8.3833
Sorgues,France,44.0083,4.8725
Villalba del Alcor,España,37.39729,-6.476595
Villarta de los Montes,España,39.21384,-4.792194
Freilassing,Germany,47.8333,12.9667
Saint-Jean-de-Liversay,Francia,46.2709561,-0.8728577
Laqueuille,Francia,45.6507627,2.7320917
Blancafort,España,41.43792,1.159119
Saint-Laurent-de-Gosse,Francia,43.5334539,-1.2683732
Herrera de Alcántara,España,39.63796,-7.40579
Villerupt,France,49.4697,5.9286
Francavilla al Mare,Italy,42.4181,14.2919
Calders,España,41.79227,1.996567
San Martín de Oscos,España,43.26435,-6.961694
Pluvigner,France,47.7758,-3.0103
Torrecillas de la Tiesa,España,39.56844,-5.742724
Pornic,France,47.1156,-2.1033
Roquefort-sur-Soulzon,Francia,43.9761756,2.9904721
Marjaliza,España,39.56305,-3.935732
Éclassan,Francia,45.1587,4.76078
Vallibona,España,40.60295,0.0462348
Villatoro,España,40.55616,-5.111281
Mallén,España,41.90051,-1.418496
Étauliers,Francia,45.2248027,-0.5735685
Aspe,España,38.34857,-0.7694142
Bari,Italy,41.1253,16.8667
Tombolo,Italy,45.6469,11.8281
Higuera de Vargas,España,38.44587,-6.973897
Lestizza,Italia,45.9549465,13.1417352
Jasa,España,42.69462,-0.665348
Odemira,Portugal,37.5833,-8.6333
La Creuse,Francia,47.6754,6.34727
Belalcázar,España,38.57843,-5.167119
A Pobra do Brollón,España,42.5564957,-7.3921684
Montarnaud,Francia,43.6495,3.69844
Sevilla la Nueva,España,40.34781,-4.027501
Prats i Sansor,España,42.36442,1.835709
Pulgar,España,39.69444,-4.152859
Villesiscle,Francia,43.2282,2.09287
Ronchin,France,50.6047,3.0878
Castronuño,España,41.38883,-5.260547
San Esteban de la Sierra,España,40.5066,-5.906166
Konstanz,Germany,47.6633,9.1753
Le Pouliguen,Francia,47.2714307,-2.4310663
Magny-le-Hongre,France,48.8631,2.8136
Chomérac,Francia,44.708414,4.6615361
Saint-Sauveur-de-Montagut,Francia,44.8215401,4.5801909
Cesenatico,Italy,44.2012,12.4007
Salt,España,41.97416,2.792586
Carcabuey,España,37.44359,-4.273436
Pioltello,Italy,45.5,9.3333
Benigànim,España,38.9438572,-0.4440855
Hernani,España,43.26755,-1.975814
Châteauneuf-d'Ille-et-Vilaine,Francia,48.5619684,-1.9286313
Hornachuelos,España,37.83084,-5.242984
Castellví de Rosanes,España,41.45037,1.899479
Alsfeld,Germany,50.7511,9.2711
Harz,Alemania,51.724937600000004,10.69489239078069
les Valls d'Aguilar,España,42.31000255,1.245256225918244
Santo Tomé de Zabarcos,España,40.78664,-4.910215
Corcos,España,41.8103,-4.693007
Gersthofen,Germany,48.4167,10.8667
Peñacaballera,España,40.34411,-5.860608
Fischbach,Luxemburgo,49.7462374,6.1866614
Condat-sur-Vienne,France,45.7931,1.2317
Cerveruela,España,41.21653,-1.215514
Sopelana,España,43.37892,-2.983002
Benidoleig,España,38.79387,-0.0281963
Sursee,Switzerland,47.1742,8.1081
Luena,España,43.09888,-3.896081
La Aldea del Obispo,España,39.5640806,-5.9102942
Montmoreau-Saint-Cybard,Francia,45.420726,0.13370325940298974
Caldes d'Estrac,España,41.56946,2.526318
Sartrouville,France,48.9372,2.1644
Lugarde,Francia,45.287757,2.7614742
Cerdanyola del Vallès,España,41.49137,2.140769
Fanjeaux,Francia,43.18501,2.0343964
Coulounieix-Chamiers,Francia,45.1872222,0.6922222
Auroux,Francia,44.7525,3.72766
Vidigueira,Portugal,38.2,-7.8
Larche,Francia,45.1220168,1.4147943
Couzeix,France,45.8761,1.2386
Autevielle-Saint-Martin-Bideren,Francia,43.39324865,-0.9711712255208902
Uzer,Francia,43.0789793,0.1934801
Agullent,España,38.82132,-0.5489346
Saint-Josse,Francia,50.4674768,1.6639835
Rorschach,Switzerland,47.4786,9.4936
Plaintel,Francia,48.4088411,-2.8210576
Carnac-Rouffiac,Francia,44.4138105,1.2315829
Alborge,España,41.3348,-0.3576005
Ommen,Netherlands,52.5167,6.4167
Muggia,Italia,45.5986173,13.7710497
Belval-en-Argonne,Francia,48.9490216,5.0043425
San Lorenzo de Calatrava,España,38.47681,-3.824841
Castro Marim,Portugal,37.2167,-7.45
Mothern,Francia,48.931255,8.1531464
Aldudes,Francia,43.0983621,-1.4276027
Vilamòs,España,42.74807,0.725197
Saubion,Francia,43.67073,-1.34832
Cumbres Mayores,España,38.0637,-6.647074
Peyrieu,Francia,45.6754284,5.677885
San Millán de la Cogolla,España,42.329,-2.861402
Skierniewice,Poland,51.9528,20.1417
Fischen im Allgäu,Alemania,47.4600439,10.2722135
Juzet-d'Izaut,Francia,42.9785,0.755093
Lançon,Francia,42.8854662,0.3663249
Arlay,Francia,46.77213045,5.5329314516036145
Barberino di Mugello,Italy,44.0,11.2333
Roquefort,Francia,43.7591667,0.6036111
Nieulle-sur-Seudre,Francia,45.7526723,-1.0014258
Baiona,España,42.11809,-8.84958
Atienza,España,41.19748,-2.870902
Noyers-Auzécourt,Francia,48.8868763,4.9765473
Sala Consilina,Italy,40.4,15.6
Cerceda,España,43.16024,-8.473271
Gallargues-le-Montueux,Francia,43.7221345,4.1743949
Chenecey-Buillon,Francia,47.1397,5.95835
Viveros,España,38.7733,-2.576014
Boisseron,Francia,43.7603779,4.0816127
Isuerre,España,42.48816,-1.055158
Bourg-Achard,Francia,49.35255,0.8149501
Bakio,España,43.42778,-2.811389
Albisola Superiore,Italia,44.339838,8.509353
La Chapelle-Bouëxic,Francia,47.9286216,-1.9402261
Rochefort-en-Terre,Francia,47.6990598,-2.3372563
Lamotte-du-Rhône,Francia,44.2649392,4.6804933
Zamudio,España,43.28333,-2.866667
Rouvroy,France,50.3936,2.9039
Parada de Sil,España,42.38281,-7.568525
Villavelayo,España,42.13184,-2.985576
Alconera,España,38.39647,-6.476881
Chalagnac,Francia,45.09176,0.67604
Calzada de Calatrava,España,38.70487,-3.777296
Peveragno,Italy,44.3333,7.6167
Patti,Italy,38.1333,14.9667
Alsodux,España,37.002,-2.594579
Luglon,Francia,44.0818985,-0.7189995
Souillac,Francia,44.8980172,1.46943
Saint-Privat-la-Montagne,Francia,49.1896911,6.0369114
Sassenheim,Netherlands,52.2258,4.5225
Benquerencia,España,39.31013,-6.08435
Gioia Sannitica,Italia,41.30012,14.444129
Mignaloux-Beauvoir,Francia,46.5443255,0.4148949
Saint-Uze,Francia,45.1843527,4.8616382
Tressan,Francia,43.5738,3.48924
Matute,España,42.29838,-2.795419
Néré,Francia,45.973738,-0.2344365
Cahors,France,44.4475,1.4406
Beauvechain,Belgium,50.7833,4.7667
Cellé,Francia,47.834152,0.7833092
Civray-de-Touraine,Francia,47.3320716,1.0468979
Yuzhno-Sakhalinsk,Russia,46.95,142.7333
Berantevilla,España,42.68245,-2.860401
Rajadell,España,41.72972,1.706263
Muel,España,41.46351,-1.086437
Marais-Vernier,Francia,49.418273,0.4555555
Grosi,Rumanía,46.0051744,23.2457988
Brissac-Quincé,Francia,47.341066749999996,-0.44251974223851
Voronezh,Russia,51.6717,39.2106
Baquerín de Campos,España,42.01602,-4.78178
Mazcuerras,España,43.29861,-4.206666
Chaource,Francia,48.0581589,4.1371816
Montchamp,Francia,48.9118458,-0.757650053490807
Villar de Olalla,España,40.01356,-2.197358
Rösrath,Germany,50.9,7.1833
Vigonza,Italy,45.45,11.9833
Erlenbach,Switzerland,47.3044,8.5922
Selfkant,Alemania,51.020689950000005,5.9217594796191495
Atton,Francia,48.8911882,6.0924226
Valderiès,Francia,44.0121572,2.2339205
Illas,España,43.5,-5.966667
Reutlingen,Germany,48.4833,9.2167
Nieva,España,41.08,-4.426724
Barruecopardo,España,41.07253,-6.662935
Mormoiron,Francia,44.0674373,5.183249
gmina Raszyn,Polonia,52.129529149999996,20.927423160154998
Alconchel de Ariza,España,41.20474,-2.118907
Clermont-le-Fort,Francia,43.4595588,1.4266525
Cabañas de Yepes,España,39.88974,-3.53536
Lede,Belgium,50.9658,3.9778
Issus,Francia,43.4237865,1.5055675
Villaescusa de Haro,España,39.5974,-2.67406
Yerres,France,48.7171,2.4881
Châlus,Francia,45.6516342,0.9798059
Simandres,Francia,45.6209924,4.8721067
Port-Saint-Père,Francia,47.1327853,-1.749713
Saint-Malo-de-Beignon,Francia,47.9582933,-2.1504423
Jœuf,France,49.2297,6.0089
Pineda Trasmonte,España,41.90881,-3.695628
Verea,España,42.1,-7.95
Almonte,España,37.26254,-6.51724
Wimereux,France,50.7697,1.61
Gallegos de Argañán,España,40.63099,-6.704817
